Date,Price
2018-06-04,112.690002
2018-06-05,111.849998
2018-06-06,110.989998
2018-06-07,108.839996
2018-06-08,109.230003
2018-06-11,109.480003
2018-06-12,108.57
2018-06-13,110.019997
2018-06-14,109.75
2018-06-15,111
2018-06-18,111.690002
2018-06-19,112.260002
2018-06-20,113.510002
2018-06-21,113.480003
2018-06-22,114.050003
2018-06-25,114.629997
2018-06-26,116.080002
2018-06-27,116.25
2018-06-28,116
2018-06-29,115.650002
2018-07-02,115.959999
2018-07-03,116.959999
2018-07-05,117.309998
2018-07-06,117.989998
2018-07-09,118.860001
2018-07-10,114.809998
2018-07-11,116.25
2018-07-12,117.330002
2018-07-13,117.410004
2018-07-16,117.260002
2018-07-17,117.370003
2018-07-18,116.919998
2018-07-19,116.669998
2018-07-20,117.309998
2018-07-23,116.860001
2018-07-24,115.870003
2018-07-25,116.169998
2018-07-26,116.980003
2018-07-27,117.860001
2018-07-30,117.190002
2018-07-31,117.209999
2018-08-01,117.480003
2018-08-02,116.879997
2018-08-03,117.730003
2018-08-06,118.800003
2018-08-07,118.830002
2018-08-08,118.519997
2018-08-09,118.32
2018-08-10,119.029999
2018-08-13,118.309998
2018-08-14,118.559998
2018-08-15,118.980003
2018-08-16,119.57
2018-08-17,120.949997
2018-08-20,121.769997
2018-08-21,121.089996
2018-08-22,120.510002
2018-08-23,119.510002
2018-08-24,119.32
2018-08-27,120.040001
2018-08-28,118.970001
2018-08-29,119.199997
2018-08-30,119.75
2018-08-31,119.970001
2018-09-04,119.400002
2018-09-05,119.879997
2018-09-06,121.43
2018-09-07,121.110001
2018-09-10,120.830002
2018-09-11,121.160004
2018-09-12,120.800003
2018-09-13,120.989998
2018-09-14,121.459999
2018-09-17,121.150002
2018-09-18,121.449997
2018-09-19,121.419998
2018-09-20,118.660004
2018-09-21,118.980003
2018-09-24,118.620003
2018-09-25,117.410004
2018-09-26,116.599998
2018-09-27,115.349998
2018-09-28,116.57
2018-10-01,117.660004
2018-10-02,117.730003
2018-10-03,118.75
2018-10-04,117.379997
2018-10-05,117.989998
2018-10-08,120.099998
2018-10-09,120.839996
2018-10-10,121.139999
2018-10-11,120.75
2018-10-12,118.160004
2018-10-15,118.139999
2018-10-16,118.68
2018-10-17,119.940002
2018-10-18,119.760002
2018-10-19,119.739998
2018-10-22,121.809998
2018-10-23,121.029999
2018-10-24,120.669998
2018-10-25,122.120003
2018-10-26,121.370003
2018-10-29,119.029999
2018-10-30,120.540001
2018-10-31,120.379997
2018-11-01,119.220001
2018-11-02,119.220001
2018-11-05,118.68
2018-11-06,119.910004
2018-11-07,121.540001
2018-11-08,122.32
2018-11-09,121.82
2018-11-12,121.459999
2018-11-13,122.349998
2018-11-14,122.010002
2018-11-15,121.029999
2018-11-16,122.5
2018-11-19,122.349998
2018-11-20,123.470001
2018-11-21,122.18
2018-11-23,120.800003
2018-11-26,121.120003
2018-11-27,121.470001
2018-11-28,122.519997
2018-11-29,122.480003
2018-11-30,122.25
2018-12-03,123.800003
