Date,Price
2017-11-22,133.080002
2017-11-24,132.889999
2017-11-27,133.190002
2017-11-28,132.399994
2017-11-29,133.899994
2017-11-30,134.309998
2017-12-01,134.649994
2017-12-04,134.630005
2017-12-05,134.710007
2017-12-06,133.770004
2017-12-07,133.809998
2017-12-08,134.449997
2017-12-11,134.100006
2017-12-12,134.449997
2017-12-13,134.270004
2017-12-14,134.289993
2017-12-15,133
2017-12-18,133.889999
2017-12-19,135.440002
2017-12-20,135.550003
2017-12-21,135.940002
2017-12-22,136
2017-12-26,136.320007
2017-12-27,136.479996
2017-12-28,136.580002
2017-12-29,137.529999
2018-01-02,137.479996
2018-01-03,139.309998
2018-01-04,140.169998
2018-01-05,141.270004
2018-01-08,142.009995
2018-01-09,142.199997
2018-01-10,141.160004
2018-01-11,141.5
2018-01-12,143.710007
2018-01-16,143.679993
2018-01-17,142.300003
2018-01-18,141.789993
2018-01-19,142.279999
2018-01-22,142.669998
2018-01-23,142.399994
2018-01-24,143.369995
2018-01-25,144.020004
2018-01-26,144.380005
2018-01-29,144.5
2018-01-30,142.580002
2018-01-31,142.350006
2018-02-01,140.619995
2018-02-02,139.059998
2018-02-05,135.639999
2018-02-06,129.029999
2018-02-07,134.559998
2018-02-08,134
2018-02-09,130.539993
2018-02-12,132.059998
2018-02-13,133.210007
2018-02-14,132.610001
2018-02-15,136.690002
2018-02-16,136.300003
2018-02-20,136.039993
2018-02-21,135.949997
2018-02-22,136.029999
2018-02-23,136.830002
2018-02-26,138.380005
2018-02-27,138.440002
2018-02-28,137.050003
2018-03-01,134.380005
2018-03-02,132.580002
2018-03-05,132.770004
2018-03-06,135.580002
2018-03-07,135.279999
2018-03-08,136.559998
2018-03-09,136.789993
2018-03-12,138.559998
2018-03-13,138.839996
2018-03-14,138.130005
2018-03-15,135.960007
2018-03-16,133.779999
2018-03-19,133.699997
2018-03-20,132.419998
2018-03-21,131.990005
2018-03-22,132.199997
2018-03-23,129.419998
2018-03-26,128.270004
2018-03-27,129.619995
2018-03-28,127.879997
2018-03-29,126.839996
2018-04-02,128.5
2018-04-03,126.449997
2018-04-04,126.139999
